,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
15,15,15,0.4251790322136961,0.5748209677863027,-0.1496419355726064,0.7396720997341247,1.351950412026424,241708.6833079232,102769.46404650954,138939.21926141332,False,False,False,14,9,5,,,,,,,,,,,,,,,,,,,,
16,16,16,0.0,1.0,-1.0,0.0,,101427.95611621342,0.0,101427.95611621342,False,True,False,3,0,3,,,,,,,,,,,,,,,,,,,,
17,17,17,0.0,1.0,-1.0,0.0,,32254.62461111579,0.0,32254.62461111579,False,True,False,1,0,1,,,,,,,,,,,,,,,,,,,,
18,18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.4571101102204293,0.5428898897795715,7.0,random,False,0.5,20.0,50.0,31.0,19.0,pyr,1000.0,1.0,1.7455191612243652,53263.0,13479.0,39784.0,1281646427.0,1.809375047683716,2024-11-10 23:13:09.067376
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
3,3,3,0.6248820154641838,0.3751179845358162,0.2497640309283676,1.6658279294111535,0.6003020974402115,45.991811720029865,28.73945600246153,17.25235571756833,False,False,False,4227,2688,1539,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4923890921483351,0.5076109078516648,-0.0152218157033297,0.9700128278020024,1.03091420168736,133.300520375286,65.63572221048771,67.66479816479827,False,False,False,4812,2276,2536,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5267575437457139,0.4732424562542864,0.0535150874914274,1.113081754995102,0.898406604467612,443.1778300444271,233.44726519675783,209.73056484766937,False,False,False,5267,2660,2607,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5301202281299328,0.4698797718700666,0.0602404562598662,1.1282039786903706,0.8863645394699007,1267.2588518341215,671.7995516339812,595.4593002001395,False,False,False,4739,2519,2220,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5110655874012496,0.4889344125987505,0.0221311748024991,1.045264097253595,0.9566960183818376,3489.0472414393166,1783.131977916894,1705.915263522423,False,False,False,3986,2042,1944,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4984735657821986,0.5015264342178011,-0.0030528684356025,0.993912846407859,1.0061244339623343,9525.879570880015,4748.399156908362,4777.4804139716525,False,False,False,3073,1508,1565,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5220015103138311,0.4779984896861695,0.0440030206276617,1.0920568193772997,0.9157032695150504,22810.23983888533,11906.979646518865,10903.26019236648,False,False,False,2118,1115,1003,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5234154118586775,0.4765845881413231,0.0468308237173542,1.0982634035649248,0.9105283821294916,49539.16982792341,25929.56497861949,23609.604849303934,False,False,False,1354,701,653,,,,,,,,,,,,,,,,,,,,
11,11,11,0.484301252773094,0.5156987472269058,-0.0313974944538116,0.9391165973882096,1.0648305043070416,98941.88262557492,47917.677707294366,51024.20491828054,False,False,False,780,389,391,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5699589050194537,0.430041094980546,0.1399178100389077,1.3253591614197644,0.7545124590445129,183114.9290269881,104367.98444093711,78746.94458605093,False,False,False,395,212,183,,,,,,,,,,,,,,,,,,,,
13,13,13,0.5399227424857257,0.4600772575142744,0.0798454849714512,1.173547993662725,0.8521168332271868,274395.93445087306,148152.6054556488,126243.32899522428,False,False,False,171,89,82,,,,,,,,,,,,,,,,,,,,
14,14,14,0.580958546132355,0.4190414538676461,0.1619170922647088,1.3863987459241929,0.7212932087105908,287378.85172374966,166955.1998866152,120423.65183713476,False,False,False,53,32,21,,,,,,,,,,,,,,,,,,,,
15,15,15,0.2841377027253857,0.7158622972746153,-0.4317245945492294,0.3969167028451372,2.519420303635256,364025.5635286277,103433.38735433824,260592.17617428984,False,False,False,19,6,13,,,,,,,,,,,,,,,,,,,,
16,16,16,0.2264173683081334,0.7735826316918676,-0.5471652633837342,0.2926867267081039,3.416622308934764,286119.5085387407,64782.42614495818,221337.0823937828,False,False,False,4,1,3,,,,,,,,,,,,,,,,,,,,
17,17,17,0.6047992164544577,0.3952007835455442,0.2095984329089134,1.5303593556381667,0.6534412955465585,283159.5238034371,171254.65812793613,111904.86567550154,False,False,False,2,1,1,,,,,,,,,,,,,,,,,,,,
18,18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.431880980745003,0.5681190192549966,8.0,random,False,0.5,20.0,50.0,25.0,25.0,pyr,1000.0,1.0,1.928012132644653,53365.0,13428.0,39937.0,2640136520.0,2.001101016998291,2024-11-10 23:13:38.663255
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4032792472737085,0.5967207527262921,-0.1934415054525835,0.6758257450092194,1.4796713611233592,47.602468252715575,19.197087565325745,28.405380687389854,False,False,False,4175,1595,2580,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4505050552388938,0.5494949447611054,-0.0989898895222115,0.8198529568543206,1.2197309183794158,140.98262086163496,63.51338339899488,77.46923746263997,False,False,False,4614,2084,2530,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4635830739286922,0.5364169260713084,-0.0728338521426161,0.8642215623655879,1.1571106803477027,452.7544621456956,209.8893052964333,242.86515684926255,False,False,False,5383,2508,2875,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5069527280011877,0.493047271998812,0.0139054560023757,1.0282030888154052,0.9725705075950528,1285.5244955288204,651.7001499206862,633.8243456081339,False,False,False,4850,2373,2477,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5099051549708039,0.4900948450291959,0.019810309941608,1.040421379948259,0.9611490298764632,3548.8391864515143,1809.5713953340207,1739.2677911174926,False,False,False,3981,2070,1911,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5005811862318635,0.4994188137681359,0.0011623724637276,1.0023274502915849,0.9976779541546948,9520.796931111632,4765.931821648547,4754.86510946308,False,False,False,3109,1536,1573,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4983891129729217,0.5016108870270778,-0.003221774054156,0.9935771448796682,1.0064643748635238,23142.1441475113,11533.792693969648,11608.35145354164,False,False,False,2170,1100,1070,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4943341277025357,0.5056658722974643,-0.0113317445949286,0.9775904501060284,1.0229232495996057,48840.37125066552,24143.46231886574,24696.90893179977,False,False,False,1348,670,678,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5021370526939795,0.4978629473060189,0.0042741053879605,1.0085849035584755,0.9914881696838944,98841.89970176626,49632.18019891884,49209.71950284726,False,False,False,765,382,383,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5196093282296351,0.4803906717703637,0.0392186564592713,1.0816390882752585,0.9245228014037132,160667.04739652228,83484.09656634589,77182.95083017621,False,False,False,340,175,165,,,,,,,,,,,,,,,,,,,,
13,13,13,0.4938170755985858,0.5061829244014132,-0.0123658488028274,0.9755703951936928,1.0250413552180997,244856.2488937805,120914.19677076612,123942.05212301407,False,False,False,165,82,83,,,,,,,,,,,,,,,,,,,,
14,14,14,0.5366572393921695,0.4633427606078303,0.0733144787843391,1.158229468586414,0.8633867701712609,365375.9790620022,196081.6642636252,169294.31479837693,False,False,False,68,36,32,,,,,,,,,,,,,,,,,,,,
15,15,15,0.5351287437033284,0.464871256296671,0.0702574874066573,1.1511332147449884,0.8687091877733115,504632.8264770124,270043.5304641033,234589.29601290872,False,False,False,25,13,12,,,,,,,,,,,,,,,,,,,,
16,16,16,0.2407823395982523,0.759217660401748,-0.5184353208034955,0.3171453354639298,3.1531285129487068,304583.49232359434,73338.32588468138,231245.16643891303,False,False,False,6,2,4,,,,,,,,,,,,,,,,,,,,
17,17,17,0.0,1.0,-1.0,0.0,,171382.07974856775,0.0,171382.07974856775,False,True,False,1,0,1,,,,,,,,,,,,,,,,,,,,
18,18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.4493087731340706,0.5506912268659298,9.0,random,False,0.5,20.0,50.0,22.0,28.0,pyr,1000.0,1.0,1.7323472499847412,53749.0,13479.0,40270.0,1846011679.0,1.7991008758544922,2024-11-10 23:13:31.916854
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5327932026861282,0.4672067973138715,0.0655864053722566,1.140379818421596,0.8769008218543395,56.258438847141214,29.974113811490056,26.28432503565114,False,False,False,4735,2732,2003,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4953896396450754,0.5046103603549243,-0.0092207207098488,0.9817270483638836,1.0186130673149627,178.9234670874136,88.63683188448134,90.28663520293222,False,False,False,5064,2364,2700,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5196004164743312,0.4803995835256688,0.0392008329486623,1.0816004723837729,0.924555809222299,592.2650178228507,307.74114992393044,284.52386789892034,False,False,False,5338,2601,2737,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4788452590614664,0.5211547409385328,-0.0423094818770664,0.918815893719258,1.088357316014766,1692.3932434163632,810.3944810775838,881.9987623387781,False,False,False,4898,2348,2550,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5163766768802431,0.4836233231197574,0.0327533537604857,1.067724925979997,0.9365708111404848,4642.276282820095,2397.1632000826085,2245.113082737489,False,False,False,3933,2084,1849,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5083226882475879,0.4916773117524119,0.0166453764951758,1.0338542700614948,0.9672543113262172,10702.316078252545,5440.230079372715,5262.085998879828,False,False,False,2822,1442,1380,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4910596391167857,0.5089403608832154,-0.0178807217664297,0.9648667640833212,1.036412525775056,24392.71201732226,11978.27636030595,12414.435657016336,False,False,False,1868,919,949,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5188477947701579,0.4811522052298426,0.0376955895403153,1.0783444181084203,0.9273474997479484,50511.57613477121,26207.81988789098,24303.756246880257,False,False,False,1171,580,591,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5391345116353201,0.4608654883646781,0.078269023270642,1.1698305150779886,0.854824683670808,87189.02133845337,47006.61043926857,40182.41089918465,False,False,False,602,316,286,,,,,,,,,,,,,,,,,,,,
12,12,12,0.4702623953341209,0.52973760466588,-0.059475209331759,0.8877270391833487,1.1264723905671896,158034.46848435837,74317.66769480902,83716.80078954951,False,False,False,339,168,171,,,,,,,,,,,,,,,,,,,,
13,13,13,0.5213935427391556,0.4786064572608459,0.0427870854783096,1.0893993067356178,0.9179370629457232,185797.39351191476,96873.56123487825,88923.8322770368,False,False,False,152,84,68,,,,,,,,,,,,,,,,,,,,
14,14,14,0.5182580270530163,0.4817419729469833,0.0365160541060329,1.0758000260650975,0.9295407843199744,244097.82126929256,126505.65525896336,117592.1660103291,False,False,False,54,26,28,,,,,,,,,,,,,,,,,,,,
15,15,15,0.484657317443597,0.5153426825564038,-0.0306853651128068,0.940456387271108,1.0633135289789115,241485.71356862184,117037.8181391211,124447.89542950096,False,False,False,17,9,8,,,,,,,,,,,,,,,,,,,,
16,16,16,0.3997727642222791,0.6002272357777202,-0.200454471555441,0.6660356951385081,1.5014210308833988,133484.39107419018,53363.42400025672,80120.96707393335,False,False,False,4,2,2,,,,,,,,,,,,,,,,,,,,
17,17,17,0.3041314098949081,0.6958685901050923,-0.391737180210184,0.4370529353092044,2.288052359818895,336616.2405948185,102375.57184562576,234240.66874919288,False,False,False,3,1,2,,,,,,,,,,,,,,,,,,,,
18,18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.3865917458422238,0.6134082541577762,10.0,random,False,0.5,20.0,50.0,26.0,24.0,pyr,1000.0,1.0,1.9408059120178225,53697.0,13479.0,40218.0,2548891259.0,2.022386312484741,2024-11-10 23:13:43.025253
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
3,3,3,0.2675141284973261,0.7324858715026737,-0.4649717430053475,0.3652140456286598,2.738120321409473,51.54351850581955,13.788619432770115,37.75489907304942,False,False,False,4408,1045,3363,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4505247653543307,0.5494752346456697,-0.098950469291339,0.8199182364330807,1.21963380684193,193.41629035152025,87.13882882632375,106.27746152519656,False,False,False,5556,2497,3059,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5117672375824639,0.4882327624175352,0.0235344751649285,1.0482033918584144,0.954013322001418,600.0691019729832,307.0957066753034,292.97339529767925,False,False,False,5806,2975,2831,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4774066974094254,0.5225933025905749,-0.0451866051811494,0.9135338991962726,1.0946501283420356,1750.7811862836345,835.8346640302259,914.946522253409,False,False,False,4723,2240,2483,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5168927654854719,0.4831072345145276,0.0337855309709443,1.0699338129450602,0.93463725316563,5162.244436120188,2668.3268026981546,2493.917633422031,False,False,False,3970,2076,1894,,,,,,,,,,,,,,,,,,,,
8,8,8,0.49982840182573,0.5001715981742699,-0.0003431963485399,0.9993138427895694,1.0006866283454208,12806.64864480148,6401.126724874775,6405.521919926705,False,False,False,2751,1351,1400,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5171925889288967,0.4828074110711035,0.0343851778577932,1.0712192420193178,0.9335157181408869,30265.612174485843,15653.15031604027,14612.461858445582,False,False,False,1778,934,844,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4738144858758968,0.5261855141241029,-0.0523710282482059,0.9004704104494712,1.1105306608585268,67568.42662430636,32014.89932243898,35553.52730186736,False,False,False,1068,517,551,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5413387655300298,0.4586612344699688,0.082677531060061,1.1802583799252264,0.8472721033027985,118752.69674717572,64285.43826047809,54467.258486697465,False,False,False,571,291,280,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5393896358518677,0.4606103641481318,0.0787792717037359,1.1710323471540485,0.8539473759459274,158107.48742885233,85281.54006970242,72825.94735914984,False,False,False,236,125,111,,,,,,,,,,,,,,,,,,,,
13,13,13,0.4432000257525668,0.5567999742474335,-0.1135999484948666,0.7959770945600214,1.2563175584251616,244450.10530004444,108340.29296419738,136109.81233584715,False,False,False,101,46,55,,,,,,,,,,,,,,,,,,,,
14,14,14,0.3436148319489693,0.6563851680510311,-0.3127703361020618,0.5234957288405011,1.910235260591172,158038.25056566636,54304.28690963055,103733.96365603588,False,False,False,23,9,14,,,,,,,,,,,,,,,,,,,,
15,15,15,0.1575065360913812,0.8424934639086198,-0.6849869278172386,0.1869528285248098,5.348942874471106,164939.89517125816,25979.11155170041,138960.78361955791,False,False,False,8,2,6,,,,,,,,,,,,,,,,,,,,
16,16,16,0.0,1.0,-1.0,0.0,,62094.223348436455,0.0,62094.223348436455,False,True,False,1,0,1,,,,,,,,,,,,,,,,,,,,
17,17,17,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
18,18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
